Customer Success Associate,Parent Restaurant name,Unique Location ID,Highest Product,# Printers,# Tablets,Orders Week 2,Orders Week 1,Printed Orders Week 2,Printed Orders Week 1,Cancellations Week 2,Cancellations Week 1,Missed Orders Week 2,Missed Orders Week 1,Average Order ValueMonth 2,Average Order Value Month 1,Last Product Usage Date,Payment Status,Activation Date,Number of online delivery partners
Alex,Restaurant 485,55d62248-7495-4c97-9171-1f23ac028b9b,Premium,0,1,148,130,0,0,2,1,0,0,78.63,74.56,1/15/2022 10:19 AM,Active,5/4/2020,2
Alex,Restaurant 485,8ebec463-20ca-415a-9f6d-c08c5f5faa2f,Premium,0,0,90,101,0,0,0,1,0,0,76.56,76.51,1/15/2022 9:56 AM,,5/9/2020,2
Alex,Restaurant 485,aa826acd-8364-4238-9b9f-4bef5c1ac075,Premium,0,0,73,93,0,0,0,0,0,0,97.07,87.86,1/15/2022 10:59 AM,Active,5/5/2020,2
Alex,Restaurant 856,665b23b3-9346-46b9-a0c7-081c330d3b84,POS Integration,1,1,,,,,,,,,,,,Canceled,2/3/2020,0
Alex,Restaurant 856,b0a2949d-673c-4b57-96bd-405eaeabde49,POS Integration,0,0,0,0,0,0,0,0,0,0,,26,,,2/3/2020,0
Alex,Restaurant 856,4bb4764d-1214-4409-9e84-03b32ef55250,POS Integration,1,1,,,,,,,,,,,,Canceled,2/3/2020,
Alex,Restaurant 856,2b5408f3-0ffc-4908-aea5-9eb7f0f6d040,POS Integration,1,1,,,,,,,,,,,,Canceled,2/3/2020,
Alex,Restaurant 856,89bb465f-7bf6-46ea-8c88-fbe27ce04b64,POS Integration,1,1,,,,,,,,,,,,Canceled,2/3/2020,
Alex,Restaurant 856,5cff37da-59a5-4231-bb6a-6885731788af,POS Integration,0,0,,,,,,,,,,,,,2/3/2020,
Alex,Restaurant 856,8d72becf-ba4f-4c65-8f45-effaed9438b9,POS Integration,1,1,0,0,0,0,0,0,0,0,,0,,Canceled,2/3/2020,0
Alex,Restaurant 485,eb6eb4f5-a520-450a-9f5b-95bfa36e03e,Premium,0,0,,,,,,,,,,,,,5/5/2020,
Alex,Restaurant 856,f57ac75d-532a-4330-8f4f-5d2b7b2bfcf1,Order Manager,1,1,0,0,0,0,0,0,0,0,,,,Canceled,5/7/2020,0
Alex,Restaurant 485,0e738e3a-71a7-44f8-8829-87ddd101983c,Premium,0,0,3,6,0,0,3,6,0,0,162.87,107.8,1/15/2022 8:01 AM,,5/6/2020,2
Alex,Restaurant 82,2111c3f9-1aba-4064-b3d0-b01984032e26,POS Integration,1,1,19,29,0,0,0,0,0,0,54.12,48.8,1/12/2022 9:32 AM,Active,4/5/2021,1
Alex,Restaurant 856,88bd637b-bfd0-4cb6-aee8-ddc28bb9bce9,POS Integration,0,0,,,,,,,,,,,7/21/2021 3:54 AM,,2/3/2020,0
Alex,Restaurant 856,30184750-bf63-4088-9dd8-1611073fbf71,POS Integration,2,1,,,,,,,,,,,,Canceled,2/3/2020,0
Alex,Restaurant 1107,34a16780-1fe4-4f2b-b131-12aee9312455,Order Manager,0,1,1262,1025,0,0,2,5,0,0,32.18,31.8,1/15/2022 10:23 AM,Active,4/29/2020,2
Alex,Restaurant 1107,84e1887d-b288-45da-b85c-94e8a725a6b2,Order Manager,1,1,2069,1760,0,0,4,19,0,0,33.98,32.99,1/15/2022 10:52 AM,Active,4/29/2020,2
Alex,Restaurant 1107,6c69ded0-8ed5-4895-8e9f-f058aa8e2967,Order Manager,1,1,1094,934,0,0,10,11,0,0,31.3,32.9,1/15/2022 9:52 AM,Active,4/29/2020,2
Alex,Restaurant 1107,2b5deae9-8d48-4fad-9c21-a5a8b06ac566,Order Manager,1,1,1854,1596,0,0,9,13,0,0,31.11,31.43,1/15/2022 6:48 AM,Active,4/29/2020,2
Alex,Restaurant 1107,67a17f94-e31d-4bb7-aa79-57c7e71e3a64,Order Manager,1,1,1954,1478,0,0,11,14,0,0,29.73,29.13,1/15/2022 10:33 AM,Active,4/29/2020,2
Alex,Restaurant 1107,52bd6ddd-00af-46a5-87e7-cf7d26ddea9d,Order Manager,1,1,659,573,0,0,2,4,1,0,30.18,29.47,1/15/2022 10:08 AM,Active,5/1/2020,1
Alex,Restaurant 856,88bd637b-bfd0-4cb6-aee8-ddc28bb9bce8,Order Manager,1,1,,,,,,,,,,,,,5/11/2020,
Alex,Restaurant 918,adeb921e-316a-4553-974b-6495ea9c3c63,Premium + POS,0,1,0,0,0,0,0,0,0,0,,23.78,9/13/2021 2:36 AM,Active,2/8/2021,0
Alex,Restaurant 380,fc853b58-9973-4e66-9866-832ee1e15494,POS Integration,0,1,,,,,,,,,,,,Canceled,1/23/2021,
Alex,Restaurant 681,9289710d-2056-4d9c-ae8a-b741318c6a62,POS Integration,0,0,223,340,0,0,0,0,0,0,22.39,21.55,,Canceled,3/5/2021,1
Alex,Restaurant 856,1b28dd85-36e1-4da5-94a3-004149b57818,POS Integration,1,1,,,,,,,,,,,,Canceled,2/3/2020,
Alex,Restaurant 856,f25518c6-34fe-485e-9ff4-4cac0f647d26,POS Integration,0,0,,,,,,,,,,,,,2/3/2020,
Alex,Restaurant 856,0f9e51d2-293e-48bf-954c-dc08d94f4d5e,POS Integration,0,0,,,,,,,,,,,,,2/3/2020,0
Alex,Restaurant 856,28b4f390-dca7-46e7-a13a-b9ded193a0f4,POS Integration,1,1,2,4,0,0,0,0,0,0,32.75,,,Canceled,2/3/2020,1
Alex,Restaurant 856,2dff2dc5-4953-4422-9bf7-0ff2a7e0be64,POS Integration,2,1,0,0,0,0,0,0,0,0,,,,Canceled,2/3/2020,0
Alex,Restaurant 255,17ac3d6b-6ef3-4a41-9739-e1bb8041506b,Premium + POS,1,1,169,171,0,0,3,11,0,0,32.81,31.74,1/15/2022 10:28 AM,,9/22/2020,2
Alex,Restaurant 884,c1325ecf-3241-4b63-b0e6-79e693de9e18,Premium + POS,0,0,,,,,,,,,,,,Canceled,2/24/2021,0
Alex,Restaurant 884,6a8b74a3-73d8-4afb-9e3b-62cae62c397d,POS Integration,0,0,219,221,0,0,4,7,0,0,22.19,23.19,1/14/2022 11:38 PM,Canceled,2/24/2021,2
Alex,Restaurant 884,eeb79f12-9f75-45c7-93fa-dc23e7898b0e,POS Integration,0,1,10,8,0,0,2,2,0,0,24.05,22.28,,Canceled,2/24/2021,2
Alex,Restaurant 389,73f3dc32-5e59-43ad-96bf-468f7ef61fe7,Order Manager,1,1,39,49,39,49,0,0,0,0,29.89,29.22,1/15/2022 10:25 AM,Active,2/26/2021,2
Alex,Restaurant 1000,18caf3c7-171b-4186-b0d5-661f167ce602,POS Integration,0,1,241,186,0,0,1,0,0,0,37.17,35.79,1/15/2022 10:56 AM,Paused,3/17/2021,2
Alex,Restaurant 27,56aa7f6f-f308-462c-839c-b5e6efc3b102,POS Integration,0,1,217,282,0,0,0,0,0,0,42.96,39.97,1/15/2022 9:33 AM,Active,2/22/2021,1
Alex,Restaurant 652,6d537f19-e5eb-355b-a4b1-c1cb8c1dc1c3,Premium + POS,0,0,52,53,0,0,2,0,0,0,46.1,43.08,12/3/2021 9:00 AM,Active,9/2/2021,1
Alex,Restaurant 255,25fc851b-09d0-4f06-a220-89a920a2744e,Premium + POS,1,1,58,57,0,0,1,0,0,0,35.36,33.33,1/15/2022 9:11 AM,,9/22/2020,1
Alex,Restaurant 151,b5eef20a-07dc-4035-aab6-28c8403fabb6,POS Integration,0,1,0,0,0,0,0,0,0,0,,31.37,9/26/2021 12:53 AM,Canceled,9/14/2020,0
Alex,Restaurant 392,be1f7512-a984-43ac-bc0e-fb8659092146,POS Integration,0,0,283,312,0,0,2,1,0,0,33.04,31.76,1/15/2022 10:46 AM,Active,2/17/2021,2
Alex,Restaurant 27,94938b52-fbb0-403b-8f55-82386883db09,POS Integration,0,1,248,297,0,0,1,2,0,0,42.47,41.22,1/15/2022 10:59 AM,Active,2/22/2021,1
Alex,Restaurant 884,b2c352ea-08c9-41a1-a533-354a121236ef,Premium + POS,0,1,12,10,0,0,1,3,0,0,39.45,33.78,,Canceled,2/23/2021,1
Alex,Restaurant 884,1b912c92-6dcd-4226-a28d-a106e425686b,Premium + POS,0,1,190,228,0,0,2,3,0,0,23.77,22.83,10/22/2021 6:02 PM,Canceled,2/24/2021,2
Alex,Restaurant 884,06c9419a-1f27-48c2-a61a-2474d05ad0ed,Premium + POS,0,0,7,5,0,0,0,1,0,0,25.61,25.93,1/15/2022 10:59 AM,Canceled,2/24/2021,1
Alex,Restaurant 534,ea2fa569-e59b-4302-a7cc-0d89179cd408,Premium + POS,0,1,0,6,0,0,0,1,0,0,27.1,37.35,11/1/2021 7:48 AM,Paused,8/31/2021,0
Alex,Restaurant 150,4071cdb3-219c-462c-85f2-432f7afaea0b,Premium + POS,0,0,221,243,0,0,1,1,0,0,27.4,23.06,1/15/2022 10:35 AM,Active,5/11/2020,2
Alex,Restaurant 533,5c8d3746-49a3-4d72-ac38-c107eda513df,Premium + POS,0,1,0,16,0,0,0,0,0,0,41.09,32.58,11/1/2021 7:04 AM,Paused,8/31/2021,0
Alex,Restaurant 845,37abf744-6133-4fdc-9b04-9ec4d67a688b,POS Integration,0,1,89,88,0,0,0,3,0,0,38.73,39.27,1/15/2022 10:57 AM,Active,6/23/2020,2
Alex,Restaurant 882,02a92b40-7d95-4c40-97e7-1df3360bebaf,Premium + POS,0,1,0,0,0,0,0,0,0,0,,27.88,11/21/2021 7:08 PM,Active,9/9/2021,0
Alex,Restaurant 303,6235a2e7-ddd7-4e9a-8b53-7acdc25afcd8,Premium + POS,0,1,36,32,0,0,0,0,0,0,45.65,42.74,1/15/2022 10:41 AM,Active,11/2/2020,2
Alex,Restaurant 190,1852dc35-852e-47a4-a6a1-c292ab32e357,POS Integration,0,1,0,0,0,0,0,0,0,0,,23.73,12/2/2021 10:59 AM,Active,10/12/2020,0
Alex,Restaurant 792,00f23cd3-e75a-4292-9a10-5078ba7c6f06,,0,1,127,107,0,0,2,0,0,0,44.67,43.62,1/15/2022 10:11 AM,Active,12/14/2020,1
Alex,Restaurant 792,41ea7166-4056-44f3-9899-dd879fa87abc,,0,1,117,123,0,0,3,2,0,0,44.65,41.13,10/15/2021 10:36 AM,Active,12/15/2020,1
Alex,Restaurant 936,a96e0f52-458a-4ccd-9017-0cbcde2b9dd1,POS Integration,0,1,219,218,0,0,5,1,0,0,38.56,36.53,1/15/2022 10:58 AM,Active,11/2/2020,2
Alex,Restaurant 462,686d8466-80ab-4e7f-a17e-338c42825558,Premium + POS,0,1,491,553,0,0,4,5,0,0,27.75,27.68,1/15/2022 10:57 AM,Active,8/16/2021,2
Alex,Restaurant 213,ee356f61-fab6-44a9-a20d-79984824fd1c,POS Integration,0,1,454,540,0,0,0,1,0,0,29.57,28.91,,Paused,2/8/2021,2
Alex,Restaurant 465,e7b44f7b-35cc-473e-8c9c-3129e96dc16f,,1,1,129,104,0,0,0,6,0,0,31.22,30.55,1/15/2022 10:46 AM,Active,4/20/2020,2
Alex,Restaurant 1017,88376a54-cb90-4486-a07d-8d42de571806,Premium + POS,0,1,139,113,0,0,3,3,0,0,16.71,16.43,,Active,3/16/2021,2
Alex,Restaurant 164,541b7d4d-c7a8-470d-b6c5-623aad6d64d7,POS Integration,0,1,62,77,0,0,4,6,0,0,24.99,21.78,7/2/2021 3:48 AM,Active,3/8/2021,2
Alex,Restaurant 391,6d3a8a6a-54f5-47d5-a867-69f06a2ad704,POS Integration,1,1,61,52,0,0,1,0,0,0,40.8,35.88,9/21/2021 11:39 AM,Active,7/31/2020,1
Alex,Restaurant 557,0380ebe7-8c4e-4b26-9735-45cbb4666dca,Premium + POS,0,0,3,2,0,0,0,0,0,0,60.15,45.8,12/10/2021 5:53 AM,Canceled,7/29/2021,1
Alex,Restaurant 705,05b4c54c-adc6-4715-b202-05665b175c8d,POS Integration,0,1,115,134,0,0,4,5,0,0,27.42,26.02,,Active,6/30/2020,2
Alex,Restaurant 559,7faf5ec7-24d7-4fb4-9d3a-239c03ddc434,Premium + POS,1,0,9,12,0,0,0,0,0,0,32.19,31.81,1/15/2022 10:58 AM,Active,6/18/2021,2
Alex,Restaurant 489,34aa91e6-e6c6-4ac0-b5f8-b24b1de18562,Premium + POS,0,0,0,0,0,0,0,0,0,0,,,12/17/2021 3:57 PM,Canceled,7/6/2021,0
Alex,Restaurant 94,f0c793a0-8b68-4525-8ffb-fa9d06a218d1,POS Integration,1,1,88,107,88,107,0,0,0,0,21.4,21.05,1/15/2022 10:53 AM,Active,12/15/2020,2
Alex,Restaurant 327,bb72a638-e48d-4cff-8318-31a029490304,Premium + POS,1,1,108,105,0,0,0,0,0,0,27.73,27.28,1/15/2022 10:18 AM,,11/5/2020,2
Alex,Restaurant 555,d550cf30-9070-48c8-b978-6df511b937ae,POS Integration,0,1,37,23,0,0,1,7,0,0,21.79,22.43,1/15/2022 4:15 AM,Active,4/14/2021,2
Alex,Restaurant 834,5e08004c-e850-4ab5-9c7d-25d6382053a0,Order Manager,0,0,96,57,0,0,1,2,0,0,29.75,27.93,12/28/2021 1:35 PM,Canceled,12/19/2019,1
Alex,Restaurant 836,e554cdbd-80db-49c5-9774-649e62439f39,Order Manager,0,0,36,40,23,40,2,0,0,0,42.21,40.04,1/8/2022 3:55 PM,Active,11/13/2019,2
Alex,Restaurant 954,0c2ed226-79f3-43b1-9993-2f2ba339acb0,Premium + POS,0,1,405,395,0,0,1,1,0,0,18.14,17.62,9/23/2021 7:17 AM,Active,7/14/2021,1
Alex,Restaurant 954,e747abcb-0917-4070-935b-726fa32bc959,Premium + POS,0,1,175,206,0,0,1,4,0,0,18.43,18.84,11/1/2021 7:20 AM,Canceled,7/14/2021,1
Alex,Restaurant 954,9bc50537-e206-4bc7-9080-84d3fde0bcaa,Premium + POS,0,1,182,210,0,0,0,1,0,0,17.58,17.85,9/23/2021 8:43 AM,Active,7/14/2021,1
Alex,Restaurant 954,9322a0c2-2d54-433a-9fe8-5a56d59cf76f,Premium + POS,0,1,189,194,0,0,3,1,0,0,17.53,17.35,9/23/2021 8:41 AM,Canceled,7/14/2021,1
Alex,Restaurant 588,d24c53a9-e3c2-412e-b78b-8d2ac6fd10cc,Premium + POS,0,0,121,130,0,0,0,0,0,0,28.23,28.26,1/14/2022 4:24 AM,Active,4/14/2021,1
Alex,Restaurant 745,fbe2d6aa-9d80-47a4-b40b-91af778570b7,Premium + POS,0,1,328,398,0,0,0,3,0,0,32.23,31.49,1/15/2022 10:52 AM,Active,4/12/2021,1
Alex,Restaurant 745,8258ac09-ef19-4b11-893f-b37c2d9e7f45,Premium + POS,0,1,508,596,0,0,8,13,0,1,30.51,29.26,1/15/2022 10:59 AM,Active,4/12/2021,1
Alex,Restaurant 925,7b21ff29-c7ef-4d0c-bdbb-647cc6f46a02,Premium,1,1,69,102,0,0,3,3,0,0,35.62,34.59,12/14/2021 7:04 AM,Active,10/18/2021,0
Alex,Restaurant 1104,f5b09b59-957a-4d32-a2c2-e8cab5fe6522,Premium + POS,0,0,,,,,,,,,,,,Active,11/18/2020,0
Alex,Restaurant 174,854a6e30-8c55-4eaa-b870-5d1194249bc1,Premium + POS,0,0,,,,,,,,,,,,Canceled,8/4/2021,0
Alex,Restaurant 63,80a5665d-4a9c-449c-984f-761c78cf3f57,,1,1,42,43,0,0,0,2,0,0,21.73,23.16,1/12/2022 12:54 AM,Active,9/9/2021,0
Alex,Restaurant 629,66d7562c-ddc9-4b96-b78e-f0a75152c93b,Premium,1,1,2,6,0,0,0,0,0,0,0,1.68,10/28/2021 2:44 AM,Canceled,4/29/2020,1
Alex,Restaurant 158,a3808211-c577-4405-bba7-b69e9066c4d1,POS Integration,0,0,27,57,0,0,1,0,0,0,43.36,39.15,,Canceled,6/11/2020,1
Alex,Restaurant 200,b11c0705-53e8-41ad-b48a-fae0b0a652af,POS Integration,0,1,385,406,0,0,4,1,0,0,18.58,18.52,1/9/2022 3:39 PM,Active,9/17/2020,2
Alex,Restaurant 102,5ac3c441-365e-422f-887c-66a6a4fb421e,Premium + POS,0,1,314,368,0,0,1,0,0,0,51.9,48.89,1/15/2022 10:58 AM,Active,1/28/2021,2
Alex,Restaurant 933,d3ae2f41-f591-40b3-a975-8bf1beda09c7,POS Integration,0,1,427,462,0,0,3,2,0,0,43.24,42.67,10/21/2021 6:41 AM,Canceled,9/21/2020,2
Alex,Restaurant 200,f5d68207-ed93-41be-b2c8-2d5b7515a0d9,POS Integration,0,1,672,761,0,0,5,8,0,0,16.6,15.99,1/14/2022 7:01 AM,Active,9/17/2020,2
Alex,Restaurant 158,eda47614-40ab-41db-a381-461ca88a8f4b,POS Integration,1,1,5,19,0,0,1,1,0,0,36.19,36.63,,Paused,6/30/2020,1
Alex,Restaurant 158,2ec52c9f-254a-4edc-b781-308c09c510ac,POS Integration,1,1,25,22,0,0,0,2,0,0,35.36,41,9/26/2021 11:59 AM,Paused,5/8/2020,1
Alex,Restaurant 959,8e05a391-4f03-4099-95cd-a9a3b0e3a845,Premium + POS,0,1,18,20,0,0,0,2,0,0,43.85,36.66,1/15/2022 10:12 AM,Active,10/7/2021,1
Alex,Restaurant 504,43dcb378-8199-4900-ace9-ee053336d6ad,Premium + POS,0,0,0,0,0,0,0,0,0,0,,12.33,10/23/2021 9:57 AM,Canceled,10/12/2020,0
Alex,Restaurant 383,10cc5dea-6d41-4205-954b-178cec7b82a7,POS Integration,0,1,,,,,,,,,,,,Canceled,9/23/2020,0
Alex,Restaurant 1111,7075b199-efd5-41fd-88b0-5f0cdca94989,Premium + POS,0,1,375,330,0,0,0,5,0,0,24.48,23.94,1/15/2022 9:58 AM,Canceled,6/22/2021,1
Alex,Restaurant 485,97ba91ff-0220-4f55-b7f9-bfa4093d6245,Premium + POS,0,0,68,85,0,0,0,0,0,0,57.47,55.36,1/15/2022 10:59 AM,Active,5/5/2020,2
Alex,Restaurant 485,7d3d448c-6c17-4441-97fd-20c4620360b4,Order Manager,0,1,,,,,,,,,,,11/11/2021 7:52 AM,Active,5/4/2020,0
Alex,Restaurant 485,cf2427ab-e897-490b-a528-555f306cdd68,Order Manager,0,1,,,,,,,,,,,,Active,5/4/2020,0
Alex,Restaurant 485,92feb0c5-183f-4671-bd62-63c0186c7f6d,Order Manager,0,1,340,328,0,0,3,2,0,0,23.24,21.56,1/15/2022 10:48 AM,Active,5/4/2020,2
Alex,Restaurant 1005,1cccdf0b-ab79-44d8-b02d-9bba366d370e,Premium + POS,1,1,248,219,248,219,0,5,0,0,24.54,23.76,1/15/2022 6:33 AM,Active,5/18/2020,1
Alex,Restaurant 1005,bef6d886-4478-4110-9147-adcfbc570fd2,Premium + POS,1,1,188,211,0,0,1,5,0,0,26.97,32.39,1/15/2022 3:51 AM,Active,5/18/2020,1
Alex,Restaurant 273,2f3fc153-cd48-47ee-b554-d671a8176d88,Order Manager,0,1,83,71,0,0,5,4,0,0,40.76,42.73,1/15/2022 10:49 AM,Active,5/5/2020,2
Alex,Restaurant 1026,3e374c1c-8094-4002-9690-ba2a6478dce9,Premium + POS,0,1,155,80,0,0,1,3,0,0,28.72,31.45,1/15/2022 10:14 AM,Active,6/11/2021,2
Alex,Restaurant 104,dece61dc-16a5-4cc8-84cb-d00944032c85,POS Integration,0,1,61,74,0,0,3,2,0,0,53.81,51.07,1/15/2022 10:59 AM,Active,2/24/2021,2
Alex,Restaurant 97,923393fa-f8c8-3741-8b29-981d68015657,Premium + POS,0,1,0,0,0,0,0,0,0,0,,23,11/8/2021 12:55 AM,Active,8/6/2021,1
Alex,Restaurant 954,30b105dd-610e-4d28-804a-b5c1bb7c989e,Premium + POS,0,1,249,297,0,0,0,5,0,0,18.24,17.5,9/22/2021 10:42 PM,Active,7/14/2021,1
Alex,Restaurant 87,fefb0611-e7d4-40a1-a5ee-6876e7caf353,POS Integration,1,0,157,164,155,98,3,4,0,0,38.46,35.57,1/6/2022 5:32 AM,Active,11/16/2020,2
Alex,Restaurant 292,de334355-3168-4c24-836c-6093f25515c1,Order Manager,0,0,352,347,0,0,5,5,0,0,31.37,31.44,1/15/2022 10:59 AM,Canceled,10/8/2019,2
Alex,Restaurant 292,d4270835-bbba-4ecc-842d-911458be2658,Order Manager,0,0,247,188,0,0,5,14,0,0,30.91,29.2,10/24/2021 12:18 PM,Canceled,12/30/2019,2
Alex,Restaurant 287,5888bde0-e4dc-4921-9270-086950455bcf,Order Manager,0,0,46,37,0,0,0,1,0,0,41.3,39.8,1/15/2022 10:59 AM,Canceled,11/20/2019,1
Alex,Restaurant 575,4e702f23-72ee-4175-b4d3-03a715a8418d,POS Integration,0,0,49,51,0,0,0,1,0,0,15.86,18.73,1/15/2022 10:59 AM,Active,8/7/2019,2
Alex,Restaurant 565,2db8ccb8-1293-407b-9ade-524beacfaf58,Order Manager,0,0,2,1,0,0,2,1,0,0,17.37,12.98,,Canceled,8/27/2019,1
Alex,Restaurant 240,131be8c3-f203-4019-a5b5-df083f440cd8,Premium + POS,0,1,261,248,0,0,10,7,0,0,23.23,22.12,1/15/2022 2:21 AM,,12/13/2019,1
Alex,Restaurant 521,3d424a4e-663e-412c-ac9a-a9a8a32f3617,POS Integration,0,0,17,19,0,0,0,2,0,0,73.26,71.56,1/15/2022 9:51 AM,Canceled,9/4/2019,1
Alex,Restaurant 331,78dfcf81-51a4-4752-8457-5deeb2fa71ae,Premium + POS,0,0,102,95,102,95,0,0,0,0,41.49,38.09,12/10/2021 12:34 AM,Active,4/16/2020,1
Alex,Restaurant 398,c3e7f623-6706-4732-9d04-39c3bd6e0241,Order Manager,0,0,713,748,0,0,7,6,0,0,52.85,50.53,1/15/2022 11:00 AM,,4/1/2019,2
Alex,Restaurant 508,3a40fa26-d87b-4a97-ae24-341754542b34,Premium,0,0,105,120,105,119,2,3,0,0,29.01,27.08,10/13/2021 2:28 AM,Canceled,11/7/2019,1
Alex,Restaurant 508,8f0f6a4e-310e-4421-93f7-a2df984c0cb7,Premium,0,1,0,0,0,0,0,0,0,0,,,,Canceled,3/2/2020,0
Alex,Restaurant 223,b5a9452e-6ac4-4458-87a4-8188af1abb62,Order Manager,0,0,673,651,0,0,5,5,0,0,32.32,29.96,1/15/2022 10:57 AM,Active,10/23/2019,1
Alex,Restaurant 223,c91ac295-489e-44ed-be68-50bb0e1bd0b8,Order Manager,0,0,1329,1254,0,0,5,8,0,0,30.09,28.58,10/10/2021 3:37 PM,Active,11/15/2019,1
Alex,Restaurant 423,5729665d-a730-49f6-a96f-f652b83fbcab,POS Integration,0,0,84,91,0,0,0,0,0,0,35.64,33.37,,,8/16/2019,2
Alex,Restaurant 1064,f3334d47-f757-43a3-9247-d0ba09a30230,Premium + POS,0,1,108,116,0,0,0,1,0,0,34.32,33.13,12/10/2021 7:28 AM,Canceled,7/27/2021,1
Alex,Restaurant 263,f97a4751-8541-45f9-9ce4-2f42f68a42c0,POS Integration,0,0,122,125,0,0,0,0,0,0,37.79,36.1,9/6/2021 9:31 AM,Canceled,7/20/2020,2
Alex,Restaurant 423,58e19cb8-1f98-4ea1-9423-ee70e1f30c94,POS Integration,0,0,84,86,0,0,1,0,0,0,35.21,33.16,,,8/16/2019,1
Alex,Restaurant 582,3747901a-8371-4848-818c-16a57aa103b2,Premium + POS,0,0,111,127,0,0,4,0,0,0,53,55.58,1/15/2022 10:44 AM,Active,12/6/2019,1
Alex,Restaurant 588,2a1613f1-332f-4c6d-8c20-23b22fd0d339,Premium + POS,0,0,445,397,0,0,1,2,0,0,29.19,28.93,12/3/2021 4:49 AM,Active,12/11/2020,1
Alex,Restaurant 862,0cb0b1ea-8069-4cac-883b-45f6f51a8271,POS Integration,0,0,214,217,210,216,4,3,0,0,30.73,30.73,1/15/2022 10:59 AM,Active,10/8/2020,2
Alex,Restaurant 570,f8a61da2-379c-4559-99d9-a9ee815fc286,POS Integration,0,1,420,492,0,0,6,4,0,0,47.85,45.94,1/15/2022 10:59 AM,Active,3/12/2021,2
Alex,Restaurant 378,f9815a23-0cfe-4a23-9091-d1c0c514abe5,POS Integration,0,1,104,115,0,0,1,2,1,0,24.73,25.28,1/15/2022 10:01 AM,Active,2/25/2020,2
Alex,Restaurant 856,055c4117-aed1-48f5-a90f-e4242713f0c6,POS Integration,1,1,,,,,,,,,,,,Canceled,4/3/2020,0
Alex,Restaurant 856,471df334-a15c-40ce-b709-b3b7843b7326,Order Manager,1,1,0,0,0,0,0,0,0,0,,0,11/24/2021 8:49 AM,Canceled,4/3/2020,0
Alex,Restaurant 856,08022741-7037-4f2c-8b15-fe91357bfe26,Order Manager,2,1,,,,,,,,,,,,Canceled,6/29/2020,
Alex,Restaurant 679,0254f7eb-0925-4b8e-b719-c3e1b1dc5ebc,Premium + POS,0,0,216,225,119,42,1,2,0,0,59.99,56.97,1/15/2022 10:57 AM,,2/3/2020,2
Alex,Restaurant 856,da2b2634-670b-48af-a3bd-6bdcc9d8b5a5,Order Manager,1,1,,,,,,,,,,,,Canceled,4/3/2020,0
Alex,Restaurant 949,37cdc13b-daa3-49ad-8f93-661d69dbdbf6,Premium,1,1,355,342,347,342,1,0,0,0,34.13,32.74,1/15/2022 10:12 AM,Active,4/21/2020,2
Alex,Restaurant 295,6ab4f1a9-86fc-4d49-94e0-3e5bf113586d,Premium + POS,0,1,,,,,,,,,,,,Active,8/13/2020,0
Alex,Restaurant 949,b3bc9223-91a1-4ff3-a452-8c2fdd2e08c8,Premium,1,1,413,422,411,420,1,3,0,0,32.31,31.48,1/15/2022 10:22 AM,Active,4/17/2020,2
Alex,Restaurant 1029,f9739d9e-6881-4dfa-96b2-ff2497cbb893,Order Manager,1,1,36,42,36,39,2,6,0,0,22.21,22.31,1/15/2022 10:28 AM,Paused,6/30/2020,2
Alex,Restaurant 1062,ca73b48d-6336-4057-bc09-72fd6c591216,POS Integration,1,1,841,705,0,0,9,9,0,0,31.82,30.41,1/15/2022 6:08 AM,Canceled,10/12/2020,2
Alex,Restaurant 961,27154ab7-6f28-49b5-b89b-7ca919863faa,POS Integration,0,1,5,7,0,0,0,1,0,0,27.99,24.23,1/14/2022 12:45 PM,Active,6/30/2020,1
Alex,Restaurant 420,6614dd5a-8c5a-4842-beb6-67584ebf2f71,POS Integration,0,0,135,131,0,0,1,1,0,0,27.13,27.1,10/2/2021 3:48 AM,Active,4/2/2021,2
Alex,Restaurant 197,6e5baaea-ccdf-42db-ba74-a9c9361c2499,Order Manager,0,1,78,86,78,86,0,2,0,0,39.5,40.29,1/15/2022 10:30 AM,Active,6/11/2020,2
Alex,Restaurant 382,2d71f299-7794-46c6-834e-e3d3fb2c478b,POS Integration,0,1,23,31,0,0,1,7,0,1,22.43,21.68,1/15/2022 10:57 AM,Canceled,10/5/2020,2
Alex,Restaurant 780,832389dd-b649-4afd-9ca8-aac248d3acfd,POS Integration,0,1,45,63,0,0,0,3,0,0,28.25,32.26,1/15/2022 7:49 AM,Active,3/5/2020,2
Alex,Restaurant 653,73137d12-e8ea-49ce-8690-32d5bbca5f60,Premium + POS,0,0,198,179,0,0,2,3,0,0,47.59,45.62,8/25/2021 6:23 AM,Active,8/5/2021,1
Alex,Restaurant 554,88f0a038-8cc3-4a0a-bc05-c3f347011092,POS Integration,2,1,24,36,0,0,0,1,0,0,38.25,35.56,1/15/2022 3:42 AM,Active,6/30/2020,2
Alex,Restaurant 162,e3eae451-e1b9-45bb-ba02-4ffe9c2cbacc,Premium,1,1,158,144,156,143,0,1,0,0,33.21,30.99,1/15/2022 10:52 AM,Active,2/20/2020,2
Alex,Restaurant 949,a7db842f-683b-4eac-bfdc-c0d4b954554f,Premium,1,1,536,477,466,446,3,9,0,0,30.58,28.87,1/15/2022 10:57 AM,Active,4/17/2020,2
